CMDLINE /app/.heroku/python/bin/python app.py
MEM 48.703125 1525310624.1355
MEM 48.703125 1525310624.2375
MEM 48.703125 1525310624.3453
MEM 48.703125 1525310624.4493
MEM 48.703125 1525310624.5516
MEM 48.703125 1525310624.6536
MEM 48.703125 1525310624.7557
MEM 48.703125 1525310624.8583
MEM 48.703125 1525310624.9606
MEM 48.703125 1525310625.0632
MEM 48.703125 1525310625.1654
MEM 48.703125 1525310625.2710
MEM 48.703125 1525310625.3730
MEM 48.703125 1525310625.4751
MEM 48.703125 1525310625.5771
MEM 48.703125 1525310625.6818
MEM 48.703125 1525310625.7877
MEM 48.703125 1525310625.8911
MEM 48.703125 1525310625.9932
MEM 48.703125 1525310626.0959
MEM 48.703125 1525310626.1980
MEM 48.703125 1525310626.3000
MEM 48.703125 1525310626.4027
MEM 48.703125 1525310626.5059
MEM 48.703125 1525310626.6094
MEM 48.703125 1525310626.7118
MEM 48.703125 1525310626.8162
MEM 48.703125 1525310626.9184
MEM 48.703125 1525310627.0205
MEM 48.703125 1525310627.1226
MEM 48.703125 1525310627.2246
MEM 48.703125 1525310627.3268
MEM 48.703125 1525310627.4289
MEM 48.703125 1525310627.5333
MEM 48.703125 1525310627.6355
MEM 48.703125 1525310627.7377
MEM 48.703125 1525310627.8399
MEM 48.703125 1525310627.9420
MEM 48.703125 1525310628.0446
MEM 48.703125 1525310628.1465
MEM 48.703125 1525310628.2507
MEM 48.703125 1525310628.3544
MEM 48.703125 1525310628.4564
MEM 48.703125 1525310628.5585
MEM 48.703125 1525310628.6607
MEM 48.703125 1525310628.7637
MEM 48.703125 1525310628.8662
MEM 48.703125 1525310628.9707
MEM 48.703125 1525310629.0727
MEM 48.703125 1525310629.1778
MEM 48.703125 1525310629.2818
MEM 48.703125 1525310629.3839
MEM 48.703125 1525310629.4862
MEM 48.703125 1525310629.5881
MEM 48.703125 1525310629.6934
MEM 48.703125 1525310629.7956
MEM 48.703125 1525310629.9019
MEM 48.703125 1525310630.0097
MEM 48.703125 1525310630.1118
MEM 48.703125 1525310630.2145
MEM 48.703125 1525310630.3165
MEM 48.703125 1525310630.4188
MEM 48.703125 1525310630.5229
MEM 48.703125 1525310630.6249
MEM 48.703125 1525310630.7281
MEM 48.703125 1525310630.8319
MEM 48.703125 1525310630.9358
MEM 48.703125 1525310631.0379
MEM 48.703125 1525310631.1399
MEM 48.703125 1525310631.2420
MEM 48.703125 1525310631.3440
MEM 48.703125 1525310631.4462
MEM 48.703125 1525310631.5482
MEM 48.703125 1525310631.6513
MEM 48.703125 1525310631.7533
MEM 48.703125 1525310631.8554
MEM 48.703125 1525310631.9598
MEM 48.703125 1525310632.0619
MEM 48.703125 1525310632.1685
MEM 48.703125 1525310632.2715
MEM 48.703125 1525310632.3735
MEM 48.703125 1525310632.4760
MEM 48.703125 1525310632.5786
MEM 48.703125 1525310632.6806
MEM 48.703125 1525310632.7828
MEM 48.703125 1525310632.8880
MEM 48.703125 1525310632.9945
MEM 48.703125 1525310633.0998
MEM 48.703125 1525310633.2046
MEM 48.703125 1525310633.3067
MEM 48.703125 1525310633.4098
MEM 48.703125 1525310633.5119
MEM 48.703125 1525310633.6140
MEM 48.703125 1525310633.7163
MEM 48.703125 1525310633.8183
MEM 48.703125 1525310633.9239
MEM 48.703125 1525310634.0276
MEM 48.703125 1525310634.1298
MEM 48.703125 1525310634.2321
MEM 48.703125 1525310634.3343
MEM 48.703125 1525310634.4399
MEM 48.703125 1525310634.5419
MEM 48.703125 1525310634.6446
MEM 48.703125 1525310634.7467
MEM 48.703125 1525310634.8489
MEM 48.703125 1525310634.9534
MEM 48.703125 1525310635.0556
MEM 48.703125 1525310635.1587
MEM 48.703125 1525310635.2608
MEM 48.703125 1525310635.3630
MEM 48.703125 1525310635.4678
MEM 48.703125 1525310635.5699
MEM 48.703125 1525310635.6810
MEM 48.703125 1525310635.7838
MEM 48.703125 1525310635.8875
MEM 48.703125 1525310635.9898
MEM 48.703125 1525310636.0918
MEM 48.703125 1525310636.1938
MEM 48.703125 1525310636.2958
MEM 48.703125 1525310636.3984
MEM 48.703125 1525310636.5008
MEM 48.703125 1525310636.6029
MEM 48.703125 1525310636.7049
MEM 48.703125 1525310636.8072
MEM 48.703125 1525310636.9098
MEM 48.703125 1525310637.0119
MEM 48.703125 1525310637.1140
MEM 48.703125 1525310637.2162
MEM 48.703125 1525310637.3187
MEM 48.703125 1525310637.4208
MEM 48.703125 1525310637.5230
MEM 48.703125 1525310637.6254
MEM 48.703125 1525310637.7276
MEM 48.703125 1525310637.8305
MEM 48.703125 1525310637.9359
MEM 48.703125 1525310638.0398
MEM 48.703125 1525310638.1442
MEM 48.703125 1525310638.2479
MEM 48.703125 1525310638.3519
MEM 48.703125 1525310638.4541
MEM 48.703125 1525310638.5566
MEM 48.703125 1525310638.6591
MEM 48.703125 1525310638.7613
MEM 48.703125 1525310638.8634
MEM 48.703125 1525310638.9655
MEM 48.703125 1525310639.0680
MEM 48.703125 1525310639.1703
MEM 48.703125 1525310639.2724
MEM 48.703125 1525310639.3745
MEM 48.703125 1525310639.4765
MEM 48.703125 1525310639.5801
MEM 48.703125 1525310639.6825
MEM 48.703125 1525310639.7853
MEM 48.703125 1525310639.8874
MEM 48.703125 1525310639.9919
MEM 48.703125 1525310640.0999
MEM 48.703125 1525310640.2039
MEM 48.703125 1525310640.3063
MEM 48.703125 1525310640.4084
MEM 48.703125 1525310640.5110
MEM 48.703125 1525310640.6131
MEM 48.703125 1525310640.7154
MEM 48.703125 1525310640.8181
MEM 48.703125 1525310640.9242
MEM 48.703125 1525310641.0266
MEM 48.703125 1525310641.1318
MEM 48.703125 1525310641.2338
MEM 48.703125 1525310641.3366
MEM 48.703125 1525310641.4441
MEM 48.703125 1525310641.5465
MEM 48.703125 1525310641.6493
MEM 48.703125 1525310641.7556
MEM 48.703125 1525310641.8600
MEM 48.703125 1525310641.9639
MEM 48.703125 1525310642.0707
MEM 48.703125 1525310642.1727
MEM 48.703125 1525310642.2750
MEM 48.703125 1525310642.3771
MEM 48.703125 1525310642.4824
MEM 48.703125 1525310642.5868
MEM 48.703125 1525310642.6910
MEM 48.703125 1525310642.7949
MEM 48.703125 1525310642.8987
MEM 48.703125 1525310643.0080
MEM 48.703125 1525310643.1121
MEM 48.703125 1525310643.2162
MEM 48.703125 1525310643.3204
MEM 48.703125 1525310643.4225
MEM 48.703125 1525310643.5245
MEM 48.703125 1525310643.6285
MEM 48.703125 1525310643.7314
MEM 48.703125 1525310643.8334
MEM 48.703125 1525310643.9356
MEM 48.703125 1525310644.0399
MEM 48.703125 1525310644.1430
MEM 48.703125 1525310644.2454
MEM 48.703125 1525310644.3478
MEM 48.703125 1525310644.4520
MEM 48.703125 1525310644.5599
MEM 48.703125 1525310644.6620
MEM 48.703125 1525310644.7642
MEM 48.703125 1525310644.8680
MEM 48.703125 1525310644.9720
MEM 48.703125 1525310645.0745
MEM 48.703125 1525310645.1765
MEM 48.703125 1525310645.2791
MEM 48.703125 1525310645.3814
MEM 48.703125 1525310645.4842
MEM 48.703125 1525310645.5865
MEM 48.703125 1525310645.6894
MEM 48.703125 1525310645.7919
MEM 48.703125 1525310645.8942
MEM 48.703125 1525310645.9965
MEM 48.703125 1525310646.0986
MEM 48.703125 1525310646.2008
MEM 48.703125 1525310646.3073
MEM 48.703125 1525310646.4100
MEM 48.703125 1525310646.5119
MEM 48.703125 1525310646.6175
MEM 48.703125 1525310646.7199
MEM 48.703125 1525310646.8241
MEM 48.703125 1525310646.9279
MEM 48.703125 1525310647.0299
MEM 48.703125 1525310647.1337
MEM 48.703125 1525310647.2385
MEM 48.703125 1525310647.3405
MEM 48.703125 1525310647.4439
MEM 48.703125 1525310647.5504
MEM 48.703125 1525310647.6529
MEM 48.703125 1525310647.7582
MEM 48.703125 1525310647.8640
MEM 48.703125 1525310647.9679
MEM 48.703125 1525310648.0721
MEM 48.703125 1525310648.1760
MEM 48.703125 1525310648.2799
MEM 48.703125 1525310648.3835
MEM 48.703125 1525310648.4863
MEM 48.703125 1525310648.5910
MEM 48.703125 1525310648.6951
MEM 48.703125 1525310648.8066
MEM 48.703125 1525310648.9121
MEM 48.703125 1525310649.0177
MEM 48.703125 1525310649.1198
MEM 48.703125 1525310649.2239
MEM 48.703125 1525310649.3280
MEM 48.703125 1525310649.4329
MEM 48.703125 1525310649.5367
MEM 48.703125 1525310649.6422
MEM 48.703125 1525310649.7463
MEM 48.703125 1525310649.8483
MEM 48.703125 1525310649.9504
MEM 48.703125 1525310650.0543
MEM 48.703125 1525310650.1587
MEM 48.703125 1525310650.2657
MEM 48.703125 1525310650.3681
MEM 48.703125 1525310650.4702
MEM 48.703125 1525310650.5722
MEM 48.703125 1525310650.6760
MEM 48.703125 1525310650.7783
MEM 48.703125 1525310650.8815
MEM 48.703125 1525310650.9840
MEM 48.703125 1525310651.0872
MEM 48.703125 1525310651.1921
MEM 48.703125 1525310651.2948
MEM 48.703125 1525310651.3971
MEM 48.703125 1525310651.4995
MEM 48.703125 1525310651.6015
MEM 48.703125 1525310651.7036
MEM 48.703125 1525310651.8055
MEM 48.703125 1525310651.9092
MEM 48.703125 1525310652.0120
MEM 48.703125 1525310652.1147
MEM 48.703125 1525310652.2169
MEM 48.703125 1525310652.3190
MEM 48.703125 1525310652.4216
MEM 48.703125 1525310652.5241
MEM 48.703125 1525310652.6266
MEM 48.703125 1525310652.7328
MEM 48.703125 1525310652.8366
MEM 48.703125 1525310652.9389
MEM 48.703125 1525310653.0411
MEM 48.703125 1525310653.1442
MEM 48.703125 1525310653.2473
MEM 48.703125 1525310653.3518
MEM 48.703125 1525310653.4559
MEM 48.703125 1525310653.5599
MEM 48.703125 1525310653.6620
MEM 48.703125 1525310653.7651
MEM 48.703125 1525310653.8720
MEM 48.703125 1525310653.9741
MEM 48.703125 1525310654.0780
MEM 48.703125 1525310654.1800
MEM 48.703125 1525310654.2821
MEM 48.703125 1525310654.3841
MEM 48.703125 1525310654.4863
MEM 48.703125 1525310654.5892
MEM 48.703125 1525310654.6961
MEM 48.703125 1525310654.7986
MEM 48.703125 1525310654.9034
MEM 48.703125 1525310655.0075
MEM 48.703125 1525310655.1099
MEM 48.703125 1525310655.2119
MEM 48.703125 1525310655.3143
MEM 48.703125 1525310655.4186
MEM 48.703125 1525310655.5233
MEM 48.703125 1525310655.6272
MEM 48.703125 1525310655.7298
MEM 48.703125 1525310655.8321
MEM 48.703125 1525310655.9342
MEM 48.703125 1525310656.0363
MEM 48.703125 1525310656.1384
MEM 48.703125 1525310656.2405
MEM 48.703125 1525310656.3428
MEM 48.703125 1525310656.4459
MEM 48.703125 1525310656.5481
MEM 48.703125 1525310656.6502
MEM 48.703125 1525310656.7528
MEM 48.703125 1525310656.8549
MEM 48.703125 1525310656.9569
MEM 48.703125 1525310657.0591
MEM 48.703125 1525310657.1639
MEM 48.703125 1525310657.2659
MEM 48.703125 1525310657.3680
MEM 48.703125 1525310657.4701
MEM 48.703125 1525310657.5733
MEM 48.703125 1525310657.6755
MEM 48.703125 1525310657.7805
MEM 48.703125 1525310657.8842
MEM 48.703125 1525310657.9881
MEM 48.703125 1525310658.0905
MEM 48.703125 1525310658.1958
MEM 48.703125 1525310658.2978
MEM 48.703125 1525310658.3999
MEM 48.703125 1525310658.5019
MEM 48.703125 1525310658.6039
MEM 48.703125 1525310658.7108
MEM 48.703125 1525310658.8128
MEM 48.703125 1525310658.9159
MEM 48.703125 1525310659.0182
MEM 48.703125 1525310659.1203
MEM 48.703125 1525310659.2272
MEM 48.703125 1525310659.3292
MEM 48.703125 1525310659.4312
MEM 48.703125 1525310659.5354
MEM 48.703125 1525310659.6375
MEM 48.703125 1525310659.7396
MEM 48.703125 1525310659.8418
MEM 48.703125 1525310659.9439
MEM 48.703125 1525310660.0466
MEM 48.703125 1525310660.1486
MEM 48.703125 1525310660.2519
MEM 48.703125 1525310660.3539
MEM 48.703125 1525310660.4559
MEM 48.703125 1525310660.5579
MEM 48.703125 1525310660.6599
MEM 48.703125 1525310660.7618
MEM 48.703125 1525310660.8639
MEM 48.703125 1525310660.9676
MEM 48.703125 1525310661.0696
MEM 48.703125 1525310661.1730
MEM 48.703125 1525310661.2752
MEM 48.703125 1525310661.3849
MEM 48.703125 1525310661.4870
MEM 48.703125 1525310661.5889
MEM 48.703125 1525310661.6912
MEM 48.703125 1525310661.7932
MEM 48.703125 1525310661.8959
MEM 48.703125 1525310661.9978
MEM 48.703125 1525310662.0998
MEM 48.703125 1525310662.2018
MEM 48.703125 1525310662.3038
MEM 48.703125 1525310662.4058
MEM 48.703125 1525310662.5086
MEM 48.703125 1525310662.6113
MEM 48.703125 1525310662.7133
MEM 48.703125 1525310662.8154
MEM 48.703125 1525310662.9184
MEM 48.703125 1525310663.0269
MEM 48.703125 1525310663.1308
MEM 48.703125 1525310663.2331
MEM 48.703125 1525310663.3355
MEM 48.703125 1525310663.4384
MEM 48.703125 1525310663.5407
MEM 48.703125 1525310663.6436
MEM 48.703125 1525310663.7456
MEM 48.703125 1525310663.8478
MEM 48.703125 1525310663.9520
MEM 48.703125 1525310664.0539
MEM 48.703125 1525310664.1580
MEM 48.703125 1525310664.2638
MEM 48.703125 1525310664.3681
MEM 48.703125 1525310664.4818
MEM 48.703125 1525310664.5841
MEM 48.703125 1525310664.6868
MEM 48.703125 1525310664.7905
MEM 48.703125 1525310664.8936
MEM 48.703125 1525310664.9958
MEM 48.703125 1525310665.0978
MEM 48.703125 1525310665.2011
MEM 48.703125 1525310665.3040
MEM 48.703125 1525310665.4068
MEM 48.703125 1525310665.5113
MEM 48.703125 1525310665.6153
MEM 48.703125 1525310665.7173
MEM 48.703125 1525310665.8266
MEM 48.703125 1525310665.9308
MEM 48.703125 1525310666.0330
MEM 48.703125 1525310666.1368
MEM 48.703125 1525310666.2389
MEM 48.703125 1525310666.3425
MEM 48.703125 1525310666.4484
MEM 48.703125 1525310666.5536
MEM 48.703125 1525310666.6625
MEM 48.703125 1525310666.7658
MEM 48.703125 1525310666.8681
MEM 48.703125 1525310666.9783
MEM 48.703125 1525310667.0803
MEM 48.703125 1525310667.1825
MEM 48.703125 1525310667.2879
MEM 48.703125 1525310667.3899
MEM 48.703125 1525310667.4927
MEM 48.703125 1525310667.5960
MEM 48.703125 1525310667.6980
MEM 48.703125 1525310667.8010
MEM 48.703125 1525310667.9038
MEM 48.703125 1525310668.0071
MEM 48.703125 1525310668.1118
MEM 48.703125 1525310668.2159
MEM 48.703125 1525310668.3183
MEM 48.703125 1525310668.4203
MEM 48.703125 1525310668.5225
MEM 48.703125 1525310668.6284
MEM 48.703125 1525310668.7361
MEM 48.703125 1525310668.8406
MEM 48.703125 1525310668.9455
MEM 48.703125 1525310669.0502
MEM 48.703125 1525310669.1528
MEM 48.703125 1525310669.2549
MEM 48.703125 1525310669.3581
MEM 48.703125 1525310669.4617
MEM 48.703125 1525310669.5649
MEM 48.703125 1525310669.6747
MEM 48.703125 1525310669.7767
MEM 48.703125 1525310669.8787
MEM 48.703125 1525310669.9839
MEM 48.703125 1525310670.0881
MEM 48.703125 1525310670.1905
MEM 48.703125 1525310670.2938
MEM 48.703125 1525310670.3965
MEM 48.703125 1525310670.5018
MEM 48.703125 1525310670.6052
MEM 48.703125 1525310670.7074
MEM 48.703125 1525310670.8095
MEM 48.703125 1525310670.9121
MEM 48.703125 1525310671.0159
MEM 48.703125 1525310671.1202
MEM 48.703125 1525310671.2225
MEM 48.703125 1525310671.3279
MEM 48.703125 1525310671.4304
MEM 48.703125 1525310671.5338
MEM 48.703125 1525310671.6359
MEM 48.703125 1525310671.7384
MEM 48.703125 1525310671.8405
MEM 48.703125 1525310671.9429
MEM 48.703125 1525310672.0479
MEM 48.703125 1525310672.1505
MEM 48.703125 1525310672.2526
MEM 48.703125 1525310672.3547
MEM 48.703125 1525310672.4568
MEM 48.703125 1525310672.5590
MEM 48.703125 1525310672.6612
MEM 48.703125 1525310672.7661
MEM 48.703125 1525310672.8696
MEM 48.703125 1525310672.9743
MEM 48.703125 1525310673.0836
MEM 48.703125 1525310673.1857
MEM 48.703125 1525310673.2880
MEM 48.703125 1525310673.3919
MEM 48.703125 1525310673.4939
MEM 48.703125 1525310673.5960
MEM 48.703125 1525310673.6981
MEM 48.703125 1525310673.8034
MEM 48.703125 1525310673.9054
MEM 48.703125 1525310674.0075
MEM 48.703125 1525310674.1095
MEM 48.703125 1525310674.2131
MEM 48.703125 1525310674.3152
MEM 48.703125 1525310674.4187
MEM 48.703125 1525310674.5207
MEM 48.703125 1525310674.6228
MEM 48.703125 1525310674.7248
MEM 48.703125 1525310674.8320
MEM 48.703125 1525310674.9342
MEM 48.703125 1525310675.0367
MEM 48.703125 1525310675.1389
MEM 48.703125 1525310675.2409
MEM 48.703125 1525310675.3448
MEM 48.703125 1525310675.4476
MEM 48.703125 1525310675.5505
MEM 48.703125 1525310675.6560
MEM 48.703125 1525310675.7627
MEM 48.703125 1525310675.8695
MEM 48.703125 1525310675.9716
MEM 48.703125 1525310676.0737
MEM 48.703125 1525310676.1759
MEM 48.703125 1525310676.2787
MEM 48.703125 1525310676.3839
MEM 48.703125 1525310676.4879
MEM 48.703125 1525310676.5919
MEM 48.703125 1525310676.6945
MEM 48.703125 1525310676.8026
MEM 48.703125 1525310676.9055
MEM 48.703125 1525310677.0076
MEM 48.703125 1525310677.1096
MEM 48.703125 1525310677.2124
MEM 48.703125 1525310677.3145
MEM 48.703125 1525310677.4189
MEM 48.703125 1525310677.5238
MEM 48.703125 1525310677.6273
MEM 48.703125 1525310677.7341
MEM 48.703125 1525310677.8376
MEM 48.703125 1525310677.9400
MEM 48.703125 1525310678.0430
MEM 48.703125 1525310678.1457
MEM 48.703125 1525310678.2477
MEM 48.703125 1525310678.3502
MEM 48.703125 1525310678.4527
MEM 48.703125 1525310678.5548
MEM 48.703125 1525310678.6568
MEM 48.703125 1525310678.7589
MEM 48.703125 1525310678.8621
MEM 48.703125 1525310678.9644
MEM 48.703125 1525310679.0696
MEM 48.703125 1525310679.1732
MEM 48.703125 1525310679.2753
MEM 48.703125 1525310679.3802
MEM 48.703125 1525310679.4826
MEM 48.703125 1525310679.5848
MEM 48.703125 1525310679.6871
MEM 48.703125 1525310679.7891
MEM 48.703125 1525310679.8913
MEM 48.703125 1525310679.9942
MEM 48.703125 1525310680.0966
MEM 48.703125 1525310680.2005
MEM 48.703125 1525310680.3033
MEM 48.703125 1525310680.4053
MEM 48.703125 1525310680.5076
MEM 48.703125 1525310680.6120
MEM 48.703125 1525310680.7194
MEM 48.703125 1525310680.8586
MEM 48.703125 1525310680.9624
MEM 48.703125 1525310681.0650
MEM 48.703125 1525310681.1729
MEM 48.703125 1525310681.2766
MEM 48.703125 1525310681.3788
MEM 48.703125 1525310681.4840
MEM 48.703125 1525310681.5879
MEM 48.703125 1525310681.6901
MEM 48.703125 1525310681.7927
MEM 48.703125 1525310681.8948
MEM 48.703125 1525310681.9973
MEM 48.703125 1525310682.1012
MEM 48.703125 1525310682.2038
MEM 48.703125 1525310682.3122
MEM 48.703125 1525310682.4159
MEM 48.703125 1525310682.5179
MEM 48.703125 1525310682.6306
MEM 48.703125 1525310682.7327
MEM 48.703125 1525310682.8349
MEM 48.703125 1525310682.9402
MEM 48.703125 1525310683.0439
MEM 48.703125 1525310683.1470
MEM 48.703125 1525310683.2496
MEM 48.703125 1525310683.3522
MEM 48.703125 1525310683.4594
MEM 48.703125 1525310683.5631
MEM 48.703125 1525310683.6653
MEM 48.703125 1525310683.7681
MEM 48.703125 1525310683.8719
MEM 48.703125 1525310683.9744
MEM 48.703125 1525310684.0765
MEM 48.703125 1525310684.1814
MEM 48.703125 1525310684.2837
MEM 48.703125 1525310684.3876
MEM 48.703125 1525310684.4921
MEM 48.703125 1525310684.5962
MEM 48.703125 1525310684.7002
MEM 48.703125 1525310684.8023
MEM 48.703125 1525310684.9043
MEM 48.703125 1525310685.0073
MEM 48.703125 1525310685.1093
MEM 48.703125 1525310685.2116
MEM 48.703125 1525310685.3138
MEM 48.703125 1525310685.4278
MEM 48.703125 1525310685.5384
MEM 48.703125 1525310685.6439
MEM 48.703125 1525310685.7478
MEM 48.703125 1525310685.8509
MEM 48.703125 1525310685.9533
MEM 48.703125 1525310686.0617
MEM 48.703125 1525310686.1656
MEM 48.703125 1525310686.2678
MEM 48.703125 1525310686.3719
MEM 48.703125 1525310686.4759
MEM 48.703125 1525310686.5800
MEM 48.703125 1525310686.6838
MEM 48.703125 1525310686.7881
MEM 48.703125 1525310686.8923
MEM 48.703125 1525310686.9945
MEM 48.703125 1525310687.0966
MEM 48.703125 1525310687.2037
MEM 48.703125 1525310687.3087
MEM 48.703125 1525310687.4109
MEM 48.703125 1525310687.5145
MEM 48.703125 1525310687.6176
MEM 48.703125 1525310687.7204
MEM 48.703125 1525310687.8254
MEM 48.703125 1525310687.9277
MEM 48.703125 1525310688.0297
MEM 48.703125 1525310688.1339
MEM 48.703125 1525310688.2392
MEM 48.703125 1525310688.3444
MEM 48.703125 1525310688.4465
MEM 48.703125 1525310688.5492
MEM 48.703125 1525310688.6518
MEM 48.703125 1525310688.7558
MEM 48.703125 1525310688.8626
MEM 48.703125 1525310688.9670
MEM 48.703125 1525310689.0691
MEM 48.703125 1525310689.1711
MEM 48.703125 1525310689.2733
MEM 48.703125 1525310689.3776
MEM 48.703125 1525310689.4797
MEM 48.703125 1525310689.5817
MEM 48.703125 1525310689.6839
MEM 48.703125 1525310689.7887
MEM 48.703125 1525310689.8911
MEM 48.703125 1525310689.9970
MEM 48.703125 1525310690.1004
MEM 48.703125 1525310690.2047
MEM 48.703125 1525310690.3072
MEM 48.703125 1525310690.4112
MEM 48.703125 1525310690.5134
MEM 48.703125 1525310690.6156
MEM 48.703125 1525310690.7219
MEM 48.703125 1525310690.8264
MEM 48.703125 1525310690.9289
MEM 48.703125 1525310691.0329
MEM 48.703125 1525310691.1351
MEM 48.703125 1525310691.2398
MEM 48.703125 1525310691.3447
MEM 48.703125 1525310691.4483
MEM 48.703125 1525310691.5530
MEM 48.703125 1525310691.6552
MEM 48.703125 1525310691.7579
MEM 48.703125 1525310691.8614
MEM 48.703125 1525310691.9635
MEM 48.703125 1525310692.0707
MEM 48.703125 1525310692.1733
MEM 48.703125 1525310692.2780
MEM 48.703125 1525310692.3800
MEM 48.703125 1525310692.4825
MEM 48.703125 1525310692.5856
MEM 48.703125 1525310692.6881
MEM 48.703125 1525310692.7902
MEM 48.703125 1525310692.8943
MEM 48.703125 1525310692.9964
MEM 48.703125 1525310693.0985
MEM 48.703125 1525310693.2008
MEM 48.703125 1525310693.3031
MEM 48.703125 1525310693.4051
MEM 48.703125 1525310693.5086
MEM 48.703125 1525310693.6142
MEM 48.703125 1525310693.7203
MEM 48.703125 1525310693.8241
MEM 48.703125 1525310693.9268
MEM 48.703125 1525310694.0318
MEM 48.703125 1525310694.1338
MEM 48.703125 1525310694.2358
MEM 48.703125 1525310694.3398
MEM 48.703125 1525310694.4465
MEM 48.703125 1525310694.5492
MEM 48.703125 1525310694.6525
MEM 48.703125 1525310694.7550
MEM 48.703125 1525310694.8572
MEM 48.703125 1525310694.9614
MEM 48.703125 1525310695.0642
MEM 48.703125 1525310695.1666
MEM 48.703125 1525310695.2698
MEM 48.703125 1525310695.3720
MEM 48.703125 1525310695.4789
MEM 48.703125 1525310695.5809
MEM 48.703125 1525310695.6892
MEM 48.703125 1525310695.7924
MEM 48.703125 1525310695.8967
MEM 48.703125 1525310696.0004
MEM 48.703125 1525310696.1095
MEM 48.703125 1525310696.2134
MEM 48.703125 1525310696.3155
MEM 48.703125 1525310696.4185
MEM 48.703125 1525310696.5208
MEM 48.703125 1525310696.6279
MEM 48.703125 1525310696.7299
MEM 48.703125 1525310696.8394
MEM 48.703125 1525310696.9415
MEM 48.703125 1525310697.0484
MEM 48.703125 1525310697.1511
MEM 48.703125 1525310697.2542
MEM 48.703125 1525310697.3563
MEM 48.703125 1525310697.4586
MEM 48.703125 1525310697.5628
MEM 48.703125 1525310697.6742
MEM 48.703125 1525310697.7769
MEM 48.703125 1525310697.8794
MEM 48.703125 1525310697.9833
MEM 48.703125 1525310698.0853
MEM 48.703125 1525310698.1878
MEM 48.703125 1525310698.2898
MEM 48.703125 1525310698.3919
MEM 48.703125 1525310698.4940
MEM 48.703125 1525310698.5961
MEM 48.703125 1525310698.7040
MEM 48.703125 1525310698.8078
MEM 48.703125 1525310698.9129
MEM 48.703125 1525310699.0159
MEM 48.703125 1525310699.1241
MEM 48.703125 1525310699.2282
MEM 48.703125 1525310699.3308
MEM 48.703125 1525310699.4359
MEM 48.703125 1525310699.5418
MEM 48.703125 1525310699.6473
MEM 48.703125 1525310699.7567
MEM 48.703125 1525310699.8625
MEM 48.703125 1525310699.9661
MEM 48.703125 1525310700.0681
MEM 48.703125 1525310700.1717
MEM 48.703125 1525310700.2763
MEM 48.703125 1525310700.3793
MEM 48.703125 1525310700.4815
MEM 48.703125 1525310700.5863
MEM 48.703125 1525310700.6888
MEM 48.703125 1525310700.7914
MEM 48.703125 1525310700.8964
MEM 48.703125 1525310700.9999
MEM 48.703125 1525310701.1038
MEM 48.703125 1525310701.2068
MEM 48.703125 1525310701.3107
MEM 48.703125 1525310701.4140
MEM 48.703125 1525310701.5189
MEM 48.703125 1525310701.6237
MEM 48.703125 1525310701.7320
MEM 48.703125 1525310701.8376
MEM 48.703125 1525310701.9403
MEM 48.703125 1525310702.0490
MEM 48.703125 1525310702.1515
MEM 48.703125 1525310702.2535
MEM 48.703125 1525310702.3634
MEM 48.703125 1525310702.4665
MEM 48.703125 1525310702.5685
MEM 48.703125 1525310702.6714
MEM 48.703125 1525310702.7756
MEM 48.703125 1525310702.8785
MEM 48.703125 1525310702.9815
MEM 48.703125 1525310703.0852
MEM 48.703125 1525310703.1873
MEM 48.703125 1525310703.2904
MEM 48.703125 1525310703.3936
MEM 48.703125 1525310703.4959
MEM 48.703125 1525310703.5982
MEM 48.703125 1525310703.7039
MEM 48.703125 1525310703.8080
MEM 48.703125 1525310703.9120
MEM 48.703125 1525310704.0159
MEM 48.703125 1525310704.1198
MEM 48.703125 1525310704.2218
MEM 48.703125 1525310704.3242
MEM 48.703125 1525310704.4283
MEM 48.703125 1525310704.5318
MEM 48.703125 1525310704.6436
MEM 48.703125 1525310704.7479
MEM 48.703125 1525310704.8501
MEM 48.703125 1525310704.9530
MEM 48.703125 1525310705.0559
MEM 48.703125 1525310705.1599
MEM 48.703125 1525310705.2638
MEM 48.703125 1525310705.3679
MEM 48.703125 1525310705.4708
MEM 48.703125 1525310705.5752
MEM 48.703125 1525310705.6778
MEM 48.703125 1525310705.7850
MEM 48.703125 1525310705.8872
MEM 48.703125 1525310705.9937
MEM 48.703125 1525310706.0960
MEM 48.703125 1525310706.1983
MEM 48.703125 1525310706.3004
MEM 48.703125 1525310706.4027
MEM 48.703125 1525310706.5082
MEM 48.703125 1525310706.6121
MEM 48.703125 1525310706.7158
MEM 48.703125 1525310706.8210
MEM 48.703125 1525310706.9248
MEM 48.703125 1525310707.0295
MEM 48.703125 1525310707.1349
MEM 48.703125 1525310707.2436
MEM 48.703125 1525310707.3480
MEM 48.703125 1525310707.4525
MEM 48.703125 1525310707.5598
MEM 48.703125 1525310707.6621
MEM 48.703125 1525310707.7641
MEM 48.703125 1525310707.8668
MEM 48.703125 1525310707.9801
MEM 48.703125 1525310708.0857
MEM 48.703125 1525310708.1886
MEM 48.703125 1525310708.2933
MEM 48.703125 1525310708.3987
MEM 48.703125 1525310708.5009
MEM 48.703125 1525310708.6055
MEM 48.703125 1525310708.7104
MEM 48.703125 1525310708.8156
MEM 48.703125 1525310708.9179
MEM 48.703125 1525310709.0279
MEM 48.703125 1525310709.1303
